,kode,nama_tender,instansi,status_tender,hps,metode pascakualifikasi,metode pemilihan,metode evaluasi,kategori,9,10,11,12,13,kategori.1,pagu,hps_detail,nama_pemenang,alamat_pemenang,npwp_pemenang,penawaran_pemenang,preprocessing,hps_number,penawaran_pemenang_number,rekomendasi_harga_penawaran
2547,1654119,Pengadaan Sound System <span class='label label-warning'>Tender Ulang</span>,Kementerian Koordinator Bidang Kesejahteraan Rakyat,Tender Sudah Selesai,550 Jt,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 550.000.000,00","Rp 549.998.900,00",CV. LEONARDO CASANOVA,JL. KOMARUDIN NO. 53 RT.002/005  - Jakarta Timur (Kota) - DKI Jakarta,01.882.267.6-004.000,"Rp 547.222.500,00",pengadaan sound system span class='label label-warning tender ulang /span,550000000.0,547222500.0,499085220.4900032
2548,1653119,Pengadaan Barang Inventaris Kantor Pengolah Data Ditjen PPI Tahun 2014,Kementerian Komunikasi Dan Informatika,Tender Sudah Selesai,"1,3 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,"Rp 1.329.570.000,00",0.0,0.0,0,Pengadaan Barang,"Rp 1.425.000.000,00","Rp 1.345.366.330,00",CV. PROCOMP,"Jl. Taman Edelweis Barat Blok G No 30, Taman Galaxy - Jakasetia  - Bekasi (Kota) - Jawa Barat",21.013.131.4-432.000,"Rp 1.329.570.000,00",pengadaan barang inventaris kantor pengolah data ditjen ppi tahun 2014,1300000000.0,1329570000.0,1179655975.7036438
2549,1651119,Pengadaan Alat Tulis Kantor berupa Kertas,Sekretariat Kabinet,Tender Sudah Selesai,"392,5 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,1.0,0.0,0,Pengadaan Barang,"Rp 392.480.000,00","Rp 392.480.000,00",CV. SUANKEN MANDIRI,"RUKO MALL KLENDER BLOK B.3/26, JL. I GUSTI NGURAH RAI, KLENDER, DUREN SAWIT  - Jakarta Timur (Kota) - DKI Jakarta",03.224.223.2-008.000,0,pengadaan alat tulis kantor berupa kertas,392500000.0,0.0,356165361.8951386
2550,1649119,Pekerjaan Konstruksi Terintegrasi Design & Build Desain Interior Gedung Kantor LKPP <span class='label label-warning'>Tender Ulang</span>,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tidak Ada Jadwal,"16,3 M",Prakualifikasi Dua Tahap,Lelang Umum,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,pekerjaan konstruksi terintegrasi design build desain interior gedung kantor lkpp span class='label label-warning tender ulang /span,16300000000.0,0.0,14791071079.97646
2551,1646119,"Pakaian Dinas Keperluan Kantor Komisi Pemilihan Umum Tahun 2014
 <span class='label label-warning'>Tender Ulang</span>",Komisi Pemilihan Umum,Tender Sudah Selesai,"540,4 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,pakaian dinas keperluan kantor komisi pemilihan umum tahun 2014 span class='label label-warning tender ulang /span,540400000.0,0.0,490373914.8232685
2552,1645119,Pengadaan Bahan Komputer,Sekretariat Kabinet,Tender Sudah Selesai,"434,5 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,pengadaan bahan komputer,434500000.0,0.0,394277324.1871025
2553,1644119,PENGADAAN BARANG MODAL PERALATAN DAN MESIN UNTUK KANTOR KOMNAS PEREMPUAN <span class='label label-warning'>Tender Ulang</span>,Komisi Nasional Hak Asasi Manusia,Tender Sudah Selesai,"326,2 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 375.650.000,00","Rp 326.165.000,00",PT. Citra Media Interaktif,"Jl. Asem Baris Raya No. 52 Perkantoran Selmis Building Blok II/08 Kebon Baru, Tebet, Jakarta Selatan  - Jakarta Selatan (Kota) - DKI Jakarta",03.007.653.3-015.000,"Rp 300.988.000,00",pengadaan barang modal peralatan mesin kantor komnas perempuan span class='label label-warning tender ulang /span,326200000.0,300988000.0,296002907.13425285
2554,1642119,Pekerjaan Pengadaan Kendaraan Penyuluhan Informasi Publik di Daerah <span class='label label-warning'>Tender Ulang</span>,Kementerian Komunikasi Dan Informatika,Tender Sudah Selesai,"3,3 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 3.262.127.000,00","Rp 3.262.069.800,00",PT. PRASARANA CIPTA BERSAMA,"Jl. Panjang No. 46, Kebon Jeruk  - Jakarta Barat (Kota) - DKI Jakarta",02.656.875.8-035.000,"Rp 3.250.794.800,00",pekerjaan pengadaan kendaraan penyuluhan informasi publik daerah span class='label label-warning tender ulang /span,3300000000.0,3250794800.0,2994511322.940019
2555,1641119,Pengadaan Perangkat Komputer,Kementerian Komunikasi Dan Informatika,Tender Sudah Selesai,"946,2 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 951.000.000,00","Rp 946.220.000,00",PT. ALLEMA ARGA INDAH,Jl. Cempaka Putih Tengah 2/B No. 16 Lt. 2 Cempaka Putih  - Jakarta Pusat (Kota) - DKI Jakarta,03.291.812.0-024.000,"Rp 934.420.300,00",pengadaan perangkat komputer,946200000.0,934420300.0,858608064.777529
2556,1640119,Pekerjaan Pengadaan LED Display Kantor Pusat LPP RRI <span class='label label-warning'>Tender Ulang</span>,Lembaga Penyiaran Radio Republik Indonesia,Tender Sudah Selesai,"1,7 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 1.788.213.000,00","Rp 1.676.950.000,00",PT. MEDIA TELEMATIKA JAYA,Komplek Rukan Multiguna Blok 2P Jl. Rajawali Selatan C5 No.2 Pademangan Timur Jakarta Utara  - Jakarta Utara (Kota) - DKI Jakarta,03.125.095.4-044.000,"Rp 1.388.200.000,00",pekerjaan pengadaan led display kantor pusat lpp rri span class='label label-warning tender ulang /span,1700000000.0,1388200000.0,1542627045.1509187
2557,1636119,"Paket Sound System untuk Keperluan Kantor Komisi Pemilihan Umum Tahun 2014
",Komisi Pemilihan Umum,Tender Sudah Selesai,1 M,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 1.019.166.800,00","Rp 1.019.166.800,00",PT Cakrawala Multiniaga International,Ruko Harco Mangga Dua Blok N No.26 Mangga Dua Selatan Sawah Besar  - Jakarta Pusat (Kota) - DKI Jakarta,02.739.337.0-026.000,"Rp 998.800.000,00",paket sound system keperluan kantor komisi pemilihan umum tahun 2014,1000000000.0,998800000.0,907427673.6181877
2558,1635119,Pengadaan Jasa Pencetakan dan Distribusi Piagam Penghargaan Bagi Penyelenggara Pemilu di Jajaran Komisi Pemilihan Umum dan Pendukung Penyelenggaraan Pemilihan Umum Tahun 2014 <span class='label label-warning'>Tender Ulang</span>,Komisi Pemilihan Umum,Tender Sudah Selesai,"3,9 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Lainnya,"Rp 3.885.276.000,00","Rp 3.858.877.361,00",PT. PURI PANCA PUJIBANGUN,Jl. Mastrip No. 70 - Karangpilang - Surabaya  - Surabaya (Kota) - Jawa Timur,01.132.968.7-618.000,"Rp 3.269.448.098,00",pengadaan jasa pencetakan distribusi piagam penghargaan penyelenggara pemilu jajaran komisi pemilihan umum pendukung penyelenggaraan pemilihan umum tahun 2014 span class='label label-warning tender ulang /span,3900000000.0,3269448098.0,3538967927.1109314
2559,1633119,Pengadaan Penyedia Jasa Medical Check Up Ditjen Penyelenggaraan Pos dan Informatika Tahun 2014 <span class='label label-warning'>Tender Ulang</span>,Kementerian Komunikasi Dan Informatika,Tender Sudah Selesai,"455,2 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Jasa Lainnya,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Lainnya,"Rp 458.545.000,00","Rp 455.188.000,00",PT. Sahid Husada International,Jl. Jend Sudirman No. 86 Jakarta  - Jakarta Pusat (Kota) - DKI Jakarta,02.053.122.4-022.000,"Rp 0,00",pengadaan penyedia jasa medical check up ditjen penyelenggaraan pos informatika tahun 2014 span class='label label-warning tender ulang /span,455200000.0,0.0,413061077.03099895
2560,1632119,Pengadaan Pengembangan Jaringan Kementerian Koordinator Bidang Kesejahteraan Rakyat,Kementerian Koordinator Bidang Kesejahteraan Rakyat,Tender Sudah Selesai,"792,6 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 794.798.000,00","Rp 792.591.913,00",PT. MEGA INOVASI TEKNOLOGI,"Ruko Plaza De Lumina Blok B.8 Jl.Lingkar Luar Barat, Duri Kosambi. Cengkareng, Jakarta  - Jakarta Barat (Kota) - DKI Jakarta",66.655.302.9-034.000,"Rp 0,00",pengadaan pengembangan jaringan kementerian koordinator bidang kesejahteraan rakyat,792600000.0,0.0,719227174.1097754
2561,1626119,Pengadaan UPS Kantor Pusat LPP RRI,Lembaga Penyiaran Radio Republik Indonesia,Tender Sudah Selesai,"2,2 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,pengadaan ups kantor pusat lpp rri,2200000000.0,0.0,1996340881.960013
2562,1623119,Katalog Obat Generik Paket 10 dan 11 ,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"569,2 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,katalog obat generik paket 10 11,569200000000.0,0.0,516507831823.4724
2563,1619119,Jasa Pindahan Kantor <span class='label label-warning'>Tender Ulang</span>,Kementerian Pemberdayaan Perempuan dan Perlindungan Anak,Tender Sudah Selesai,"787,5 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Lainnya,"Rp 787.500.000,00","Rp 787.500.000,00",PT. CITRA ANGGADA MOVING,KOMP. ADHYAKSA JL H. RIIN NO. 52 RT 002 RW 001 LEBAK BULUS  - Jakarta Selatan (Kota) - DKI Jakarta,02.655.002.0-016.000,"Rp 629.987.500,00",jasa pindahan kantor span class='label label-warning tender ulang /span,787500000.0,629987500.0,714599292.9743228
2564,1618119,PENGADAAN ALAT PENGOLAH DATA <span class='label label-warning'>Tender Ulang</span>,Kementerian Koordinator Bidang Kesejahteraan Rakyat,Tender Sudah Selesai,987 Jt,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 990.000.000,00","Rp 987.010.200,00",PT. MEGA INOVASI TEKNOLOGI,"Ruko Plaza De Lumina Blok B.8 Jl.Lingkar Luar Barat, Duri Kosambi. Cengkareng, Jakarta  - Jakarta Barat (Kota) - DKI Jakarta",66.655.302.9-034.000,"Rp 969.988.800,00",pengadaan alat pengolah data span class='label label-warning tender ulang /span,987000000.0,969988800.0,895631113.8611512
2565,1615119,Pekerjaan Pembangunan dan Penguatan Sarana Media Center di Daerah,Kementerian Komunikasi Dan Informatika,Tender Sudah Selesai,"6,7 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,pekerjaan pembangunan penguatan sarana media center daerah,6700000000.0,0.0,6079765413.241857
2566,1613119,Pekerjaan Rekondisi Panel LVMDP Gedung TS2A <span class='label label-warning'>Tender Ulang</span>,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"711,7 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 711.693.000,00","Rp 711.693.000,00",CV. MOAROTA NAHIA PUTRA,"JL. HARUMAN RAYA D-06 RT.001/ RW.014, KEL. KAYURINGIN JAYA, BEKASI SELATAN  - Bekasi (Kota) - Jawa Barat",31.465.659.6-432.000,"Rp 651.651.000,00",pekerjaan rekondisi panel lvmdp gedung ts2a span class='label label-warning tender ulang /span,711700000.0,651651000.0,645816275.3140639
2567,1611119,"Pengadaan Komputer, Scanner, Printer dan Laptop",Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"1,7 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 1.745.018.000,00","Rp 1.745.018.000,00",PT. INOVASI TEKNOLOGI PROSPERITAS,"Wisma Sejahtera Ruang 302A LT.III Jl.LetJend S Parman Kav 75 Kel. Slipi Kec. Palmerah Jakarta Barat, DKIm Jakarta Raya 11410  - Jakarta Barat (Kota) - DKI Jakarta",03.271.900.7-031.000,"Rp 1.699.490.000,00",pengadaan komputer scanner printer laptop,1700000000.0,1699490000.0,1542627045.1509187
2568,1609119,Pengadaan Paket Peralatan Kantor Untuk Keperluan Kantor KPU Tahun 2014,Komisi Pemilihan Umum,Tender Sudah Selesai,"1,3 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 1.309.924.000,00","Rp 1.309.924.000,00",CV. KENCANA JAYA,"Jln. Raya Ceger No. 137  RT.001 RW.002 Pondok Aren, Tangerang Selatan, Banten, 15225  - Tangerang Selatan (Kota) - Banten",01.364.722.7-411.000,"Rp 1.286.156.960,00",pengadaan paket peralatan kantor keperluan kantor kpu tahun 2014,1300000000.0,1286156960.0,1179655975.7036438
2569,1608119,Alat Pengolah Data untuk Keperluan Kantor Komisi Pemilhan Umum Tahun 2014 <span class='label label-warning'>Tender Ulang</span>,Komisi Pemilihan Umum,Tender Sudah Selesai,"664,1 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 664.109.500,00","Rp 664.109.500,00",PT.COMPLUS SISTEM SOLUSI,Plaza de Lumina Blok B No.5.Jl.Dharma raya Cengkareng Jakarta Barat  - Jakarta Barat (Kota) - DKI Jakarta,02.417.266.0-026.000,"Rp 658.219.100,00",alat pengolah data keperluan kantor komisi pemilhan umum tahun 2014 span class='label label-warning tender ulang /span,664100000.0,658219100.0,602622718.0498383
2570,1607119,"Elektronik untuk Keperluan Kantor Komisi Pemilihan Umum Tahun 2014
 <span class='label label-warning'>Tender Ulang</span>",Komisi Pemilihan Umum,Tender Sudah Selesai,"463,7 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 463.682.400,00","Rp 463.682.400,00",PT Cakrawala Multiniaga International,Ruko Harco Mangga Dua Blok N No.26 Mangga Dua Selatan Sawah Besar  - Jakarta Pusat (Kota) - DKI Jakarta,02.739.337.0-026.000,"Rp 463.540.000,00",elektronik keperluan kantor komisi pemilihan umum tahun 2014 span class='label label-warning tender ulang /span,463700000.0,463540000.0,420774212.2567536
2571,1604119,Pengadaan SSPA Kanto Pusat LPP RRI Tahun Anggaran 2014 <span class='label label-warning'>Tender Ulang</span>,Lembaga Penyiaran Radio Republik Indonesia,Tender Sudah Selesai,646 Jt,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 651.880.000,00","Rp 645.995.000,00",CV. TINITIS MANDIRI,JL. OTTO ISKANDARDINATA 141  - Jakarta Timur (Kota) - DKI Jakarta,31.180.306.8-002.000,"Rp 631.312.000,00",pengadaan sspa kanto pusat lpp rri tahun anggaran 2014 span class='label label-warning tender ulang /span,646000000.0,631312000.0,586198277.1573491
2572,1603119,PAKET PENGADAAN KONSULTAN PENGAWAS REHABILITASI GEDUNG UTAMA KEMENKO KESRA,Kementerian Koordinator Bidang Kesejahteraan Rakyat,Tender Sudah Selesai,"139,2 Jt",Prakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,paket pengadaan konsultan pengawas rehabilitasi gedung utama kemenko kesra,139200000.0,0.0,126313932.16765171
2573,1601119,Pengadaan Kain Seragam Karyawan Perum Perhutani Tahun 2014,Kementerian Badan Usaha Milik Negara,Tender Sudah Selesai,"3,6 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,"Rp 3.546.765.530,00",0.0,0.0,0,Pengadaan Barang,"Rp 3.680.490.000,00","Rp 3.619.148.500,00",PT. MIDO INDONESIA,Jl. Abdul Wahab RT. 001 RW. 008 No. 38 Kedaung - Sawangan Depok  - Jakarta Timur (Kota) - DKI Jakarta,01.821.385.0-007.000,"Rp 3.546.765.530,00",pengadaan kain seragam karyawan perum perhutani tahun 2014,3600000000.0,3546765530.0,3266739625.025475
2574,1600119,Pekerjaan Perbaikan Aset Tanah Komplek Bappenas Sawangan <span class='label label-warning'>Tender Ulang</span>,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"420,9 Jt",Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pekerjaan Konstruksi,"Rp 420.913.200,00","Rp 420.913.200,00",PT. LESTARIJAYA EKAPERTIWI,"Gedung Is Plaza Lantai 8 R. 801, Jl Pramuka Raya Kav. 150, Utan Kayu Utara, Matraman, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",01.358.787.8-001.000,"Rp 386.788.000,00",pekerjaan perbaikan aset tanah komplek bappenas sawangan span class='label label-warning tender ulang /span,420900000.0,386788000.0,381936307.82589513
2575,1599119,"Pengadaan Server Testing Platform dan Infrastucture Aplikasi e-Proc (lelang ulang 2)
",Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,400 Jt,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 1.280.000.000,00","Rp 400.000.000,00",PT.Optima Bahagia,Gedung Pusat Komputer Harco Mangga Dua Lt.3 No.67-68 Jakarta  - Jakarta Pusat (Kota) - DKI Jakarta,01.560.435.8-026.000,"Rp 254.531.200,00",pengadaan server testing platform infrastucture aplikasi e-proc lelang ulang 2,400000000.0,254531200.0,362971069.44727504
2576,1596119,Pengadaan Meubelair,Kementerian Komunikasi Dan Informatika,Tender Sudah Selesai,"900,1 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 915.000.000,00","Rp 900.066.475,00",CV. SEMBILAN BENUA,Jln. Ence Sumantadiredja No. 23 Rt 001/Rw 007 Pamoyanan Bogor  - Bogor (Kota) - Jawa Barat,02.443.219.7-404.000,"Rp 781.781.000,00",pengadaan meubelair,900100000.0,781781000.0,816775649.0237306
2577,1593119,Pekerjaan Prasarana Jalan Komplek Bappenas Jatisampurna dan Jatisari,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"550,7 Jt",Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pekerjaan Konstruksi,"Rp 550.747.000,00","Rp 550.747.000,00",PT. CARRESIH ABADI,"Komplek Pertokoan Pulomas Blok XII No. 19 Jl. Perintis Kemerdekaan, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",02.310.836.8-024.000,"Rp 487.157.000,00",pekerjaan prasarana jalan komplek bappenas jatisampurna jatisari,550700000.0,487157000.0,499720419.86153585
2578,1592119,"Pengadaan Meubelair Ruang Staf Wamen, Ruang Tamu Wamen Gedung TS2 Lt.1, Ruang Kerja PPID Gedung TS2 Lt.2, Ruang IBAU/IBKK Gedung Baru Lt. 5 dan Ruang Staf Dit. Keuangan Negara dan Analisa Moneter",Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"1,2 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 1.186.411.800,00","Rp 1.186.411.800,00",PT.BUKIT INDAH GEMILANG,"Jl.Raya Hankam Mabes ABRI No.18 RT.001/002 Kel.Munjul, Kec.Cipayung  - Jakarta Timur (Kota) - DKI Jakarta",03.168.104.2-009.000,"Rp 1.121.311.000,00",pengadaan meubelair ruang staf wamen ruang tamu wamen gedung ts2 lt.1 ruang kerja ppid gedung ts2 lt.2 ruang ibau/ibkk gedung baru lt. 5 ruang staf dit keuangan negara analisa moneter,1200000000.0,1121311000.0,1088913208.341825
2579,1591119,"Pekerjaan Renovasi Interior Ruang Kerja Staf Wamen, Ruang Tamu Wamen, Ruang Kerja PPID, Ruang PABX, Ruang Panel, Ruang Pompa Distribusi, Ruang IBKK/IBAU, Ruang UPS dan Ruang Kerja Staf Dit. Keuangan N",Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"323,9 Jt",Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pekerjaan Konstruksi,"Rp 323.936.900,00","Rp 323.936.900,00",PT. LESTARIJAYA EKAPERTIWI,"Gedung Is Plaza Lantai 8 R. 801, Jl Pramuka Raya Kav. 150, Utan Kayu Utara, Matraman, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",01.358.787.8-001.000,"Rp 300.218.000,00",pekerjaan renovasi interior ruang kerja staf wamen ruang tamu wamen ruang kerja ppid ruang pabx ruang panel ruang pompa distribusi ruang ibkk/ibau ruang ups ruang kerja staf dit keuangan n,323900000.0,300218000.0,293915823.48493093
2580,1590119,Pengadaan Jasa KPU TV,Komisi Pemilihan Umum,Tender Sudah Selesai,"4,3 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Jasa Lainnya,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Lainnya,"Rp 4.800.000.000,00","Rp 4.261.247.100,00",PT. Maju Makmur Indah,"Jl. Musi No. 3-B, kel. Cideng, Kec. Gambir  - Jakarta Pusat (Kota) - DKI Jakarta",01.770.793.6-028.000,"Rp 3.207.600.000,00",pengadaan jasa kpu tv,4300000000.0,3207600000.0,3901938996.558207
2581,1589119,Pekerjaan Pembuatan Rumah Pompa dan Relokasi Pompa Hydrant Gedung TS1,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"296,3 Jt",Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pekerjaan Konstruksi,"Rp 296.250.500,00","Rp 296.250.500,00",CV. RENATA BROTHERS,Rukan Kirana Cawang Blok A No. 7 Lt. 3 Jl. DI Panjaitan Kav. 48 RT. 008 RW. 002 Cipinang Cempedak Jatinegara  - Jakarta Timur (Kota) - DKI Jakarta,02.127.508.6-002.000,"Rp 278.480.000,00",pekerjaan pembuatan rumah pompa relokasi pompa hydrant gedung ts1,296300000.0,278480000.0,268870819.693069
2582,1583119,"Lelang Itemized Katalog Buku Kurikulum 2013 Semester II 
Untuk Buku Mata Pelajaran Siswa Pada Satuan Pendidikan 
SMA, SMK dan Madrasah Aliyah Tahun Anggaran 2014",Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,0 Jt,Prakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,lelang itemized katalog buku kurikulum 2013 semester ii buku mata pelajaran siswa satuan pendidikan sma smk madrasah aliyah tahun anggaran 2014,0.0,0.0,0.0
2583,1582119,"Lelang Itemized Katalog Buku Kurikulum 2013 Semester II Untuk Buku Mata Pelajaran Siswa Pada Satuan Pendidikan 
SMP dan Madrasah Tsanawiyah Tahun Anggaran 2014.",Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,0 Jt,Prakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,lelang itemized katalog buku kurikulum 2013 semester ii buku mata pelajaran siswa satuan pendidikan smp madrasah tsanawiyah tahun anggaran 2014,0.0,0.0,0.0
2584,1581119,Lelang Itemized Katalog Buku Kurikulum 2013 Semester II Untuk Buku Tematik Pada Satuan Pendidikan Sekolah Dasar (SD) Tahun Anggaran 2014 ,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,0 Jt,Prakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,lelang itemized katalog buku kurikulum 2013 semester ii buku tematik satuan pendidikan sekolah dasar sd tahun anggaran 2014,0.0,0.0,0.0
2585,1580119,PENINGKATAN PROTOTIPE CAP UNTUK PEMBERDAYAAN MASYARAKAT TAHUN 2014,Kementerian Komunikasi Dan Informatika,Tender Sudah Selesai,"727,5 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 727.503.500,00","Rp 727.503.500,00",CV MULTI SOLUSINDO,"Jl. Letjend Soetoyo Cawang III No.29 A Kebon Pala, Makasar, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",02.530.232.4-005.000,"Rp 717.310.066,00",peningkatan prototipe cap pemberdayaan masyarakat tahun 2014,727500000.0,717310066.0,660153632.5572313
